document	topic	gamma
216_1815	19	0.04779411764705882
217_1829	19	0.0125
218_1829	19	0.010416666666666666
219_1829	19	0.07303370786516854
22_1823	19	0.0078125
220_1829	19	0.00980392156862745
221_1829	19	0.030660377358490566
222_1829	19	0.12015503875968993
224_1829	19	0.08064516129032258
226_1829	19	0.00684931506849315
227_1825	19	0.003667481662591687
228_1829	19	0.008620689655172414
229_1830	19	0.0048543689320388345
23_1823	19	0.08806818181818182
230_1830	19	0.005376344086021506
232_1831	19	0.002232142857142857
236_1830	19	0.011904761904761904
239_1824	19	0.0022123893805309734
24_1823	19	0.13851351351351351
240_1825	19	0.15693430656934307
242_1825	19	0.039473684210526314
243_1825	19	0.0025380710659898475
245_1821	19	0.033185840707964605
248_1823	19	0.0645933014354067
249_1824	19	0.14705882352941177
25_1823	19	0.003355704697986577
250_1818	19	0.020634920634920634
251_1818	19	0.007537688442211055
252_1818	19	0.049107142857142856
253_1818	19	0.01065891472868217
254_1818	19	0.013392857142857142
255_1819	19	0.029411764705882353
256_1819	19	0.07232704402515723
257_1819	19	0.03140096618357488
258_1819	19	0.014563106796116505
259_1819	19	0.05588235294117647
26_1823	19	0.008333333333333333
260_1819	19	0.3292079207920792
261_1820	19	0.001326259946949602
262_1820	19	0.09405940594059406
263_1820	19	0.006756756756756757
264_1820	19	0.026041666666666668
265_1820	19	0.029411764705882353
266_1820	19	0.023076923076923078
267_1820	19	0.06958762886597938
268_1820	19	0.01607142857142857
269_1820	19	0.024861878453038673
27_1823	19	0.13848396501457727
270_1820	19	0.004
271_1820	19	0.024456521739130436
272_1820	19	0.006024096385542169
273_1820	19	0.01744186046511628
274_1820	19	0.09040590405904059
275_1820	19	0.0043859649122807015
276_1821	19	0.0021645021645021645
277_1821	19	0.011627906976744186
278_1821	19	0.015723270440251572
279_1821	19	0.1349009900990099
28_1823	19	0.031914893617021274
280_1821	19	0.11333333333333333
281_1821	19	0.011400651465798045
282_1821	19	0.01984126984126984
283_1821	19	0.04838709677419355
284_1821	19	0.012195121951219513
285_1821	19	0.08101851851851852
286_1821	19	0.10310734463276836
287_1821	19	0.07795698924731183
288_1821	19	0.076
289_1821	19	0.06084656084656084
29_1820	19	0.006578947368421052
290_1818	19	0.0017985611510791368
291_1819	19	0.001488095238095238
292_1819	19	0.04945054945054945
293_1822	19	0.0020920502092050207
294_1822	19	0.034653465346534656
295_1822	19	0.08851674641148326
296_1822	19	0.06375838926174497
297_1822	19	0.007142857142857143
298_1822	19	0.02577319587628866
299_1822	19	0.003355704697986577
3_1819	19	0.032133676092544985
30_1820	19	0.007692307692307693
300_1822	19	0.007142857142857143
301_1822	19	0.026595744680851064
302_1822	19	0.03201970443349754
303_1822	19	0.05307262569832402
304_1822	19	0.1
305_1822	19	0.05421686746987952
306_1822	19	0.005319148936170213
307_1823	19	0.03177257525083612
308_1823	19	0.16414141414141414
309_1823	19	0.0017064846416382253
31_1820	19	0.006097560975609756
310_1823	19	0.04891304347826087
311_1823	19	0.008064516129032258
312_1823	19	0.030612244897959183
313_1824	19	0.010416666666666666
314_1824	19	0.02443609022556391
316_1831	19	0.11638491547464239
317_1831	19	0.11206896551724138
318_1831	19	0.06578947368421052
319_1831	19	0.07386363636363637
32_1820	19	0.026785714285714284
323_1831	19	0.008771929824561403
326_1827	19	0.1228813559322034
327_1835	19	0.024271844660194174
328_1832	19	0.038461538461538464
329_1832	19	0.010638297872340425
33_1820	19	0.010416666666666666
330_1832	19	0.045454545454545456
331_1830	19	0.03676470588235294
332_1828	19	0.003205128205128205
333_1820	19	0.0040650406504065045
334_1820	19	0.0078125
335_1820	19	0.01912568306010929
336_1825	19	0.03398058252427184
337_1825	19	0.029661016949152543
338_1825	19	0.007575757575757576
339_1821	19	0.005252100840336135
34_1821	19	0.014150943396226415
341_1822	19	0.05048076923076923
343_1823	19	0.003105590062111801
344_1816	19	0.14660194174757282
345_1816	19	0.12361623616236163
346_1817	19	0.003246753246753247
347_1817	19	0.014044943820224719
349_1817	19	0.055232558139534885
35_1821	19	0.0023923444976076554
350_1817	19	0.0043859649122807015
351_1817	19	0.015586034912718205
352_1818	19	0.0872093023255814
353_1818	19	0.016339869281045753
354_1818	19	0.002
355_1821	19	0.0078125
356_1825	19	0.08333333333333333
357_1826	19	0.0021008403361344537
358_1827	19	0.038461538461538464
359_1829	19	0.007352941176470588
36_1821	19	0.27403846153846156
360_1831	19	0.06521739130434782
362_1830	19	0.011627906976744186
363_1831	19	0.10283687943262411
364_1828	19	0.008333333333333333
365_1828	19	0.13803680981595093
366_1828	19	0.008928571428571428
367_1827	19	0.05510204081632653
368_1827	19	0.0546875
369_1828	19	0.0010570824524312897
37_1821	19	0.0040650406504065045
370_1829	19	0.0375
371_1829	19	0.006493506493506494
373_1830	19	0.004761904761904762
374_1830	19	0.041666666666666664
375_1829	19	0.006097560975609756
376_1829	19	0.01293103448275862
377_1830	19	0.0034482758620689655
378_1830	19	0.1059322033898305
379_1830	19	0.0047169811320754715
38_1821	19	0.007042253521126761
380_1830	19	0.02717391304347826
381_1830	19	0.0022222222222222222
382_1830	19	0.00510204081632653
383_1825	19	0.03214285714285714
386_1825	19	0.00909090909090909
387_1826	19	0.005681818181818182
389_1826	19	0.012605042016806723
39_1821	19	0.009615384615384616
390_1826	19	0.03333333333333333
392_1826	19	0.00949367088607595
393_1826	19	0.0024271844660194173
394_1826	19	0.017985611510791366
395_1830	19	0.007142857142857143
396_1830	19	0.004901960784313725
397_1825	19	0.0020161290322580645
398_1831	19	0.003703703703703704
399_1831	19	0.008771929824561403
4_1819	19	0.010714285714285714
40_1822	19	0.00684931506849315
400_1832	19	0.024475524475524476
401_1832	19	0.03723404255319149
403_1833	19	0.03271028037383177
405_1833	19	0.038461538461538464
406_1833	19	0.004545454545454545
407_1833	19	0.006756756756756757
408_1833	19	0.016666666666666666
409_1827	19	0.05625
41_1822	19	0.018656716417910446
410_1834	19	0.05555555555555555
411_1834	19	0.03260869565217391
412_1834	19	0.2345132743362832
413_1834	19	0.005376344086021506
414_1834	19	0.010869565217391304
415_1834	19	0.013513513513513514
416_1834	19	0.003968253968253968
417_1834	19	0.03125
418_1834	19	0.004672897196261682
419_1834	19	0.045454545454545456
42_1822	19	0.03777777777777778
420_1827	19	0.00641025641025641
421_1835	19	0.05923694779116466
422_1821	19	0.06652360515021459
423_1821	19	0.001128668171557562
424_1821	19	0.23961937716262977
425_1826	19	0.032692307692307694
426_1827	19	0.12946428571428573
428_1825	19	0.05230125523012552
429_1826	19	0.0035971223021582736
43_1822	19	0.01832460732984293
430_1826	19	0.045081967213114756
431_1829	19	0.014563106796116505
432_1830	19	0.35
433_1821	19	0.013513513513513514
434_1830	19	0.003937007874015748
435_1830	19	0.04794520547945205
436_1830	19	0.0058823529411764705
437_1830	19	0.004792332268370607
438_1830	19	0.003472222222222222
439_1825	19	0.014705882352941176
44_1823	19	0.0013550135501355014
440_1828	19	0.031914893617021274
441_1824	19	0.0025906735751295338
442_1825	19	0.03968253968253968
443_1826	19	0.04090909090909091
444_1826	19	0.006097560975609756
445_1826	19	0.00909090909090909
446_1827	19	0.0027472527472527475
447_1827	19	0.00684931506849315
448_1827	19	0.038306451612903226
449_1827	19	0.03260869565217391
45_1823	19	0.041353383458646614
450_1827	19	0.0546875
451_1829	19	0.07976298997265269
452_1829	19	0.0029940119760479044
453_1829	19	0.04285714285714286
454_1830	19	0.002232142857142857
455_1830	19	0.1151685393258427
456_1831	19	0.0035211267605633804
457_1830	19	0.046610169491525424
458_1822	19	0.047872340425531915
459_1822	19	0.019230769230769232
460_1822	19	0.17272727272727273
461_1822	19	0.005263157894736842
462_1822	19	0.051470588235294115
463_1823	19	0.004901960784313725
464_1823	19	0.012295081967213115
465_1823	19	0.042682926829268296
466_1823	19	0.004166666666666667
467_1825	19	0.008771929824561403
47_1821	19	0.035580524344569285
49_1821	19	0.06862745098039216
497_1827	19	0.001937984496124031
5_1819	19	0.07078313253012049
50_1822	19	0.005319148936170213
51_1822	19	0.041
516_1832	19	0.007692307692307693
517_1833	19	0.043726235741444866
53_1822	19	0.007716049382716049
55_1821	19	0.01875
56_1821	19	0.0035714285714285713
564_1823	19	0.009375
567_1835	19	0.011904761904761904
568_1835	19	0.08333333333333333
569_1835	19	0.08415841584158416
57_1821	19	0.0045045045045045045
570_1833	19	0.007211538461538462
58_1823	19	0.011363636363636364
581_1827	19	0.00909090909090909
582_1827	19	0.020161290322580645
583_1827	19	0.014285714285714285
584_1827	19	0.0028089887640449437
585_1827	19	0.010638297872340425
586_1827	19	0.01256281407035176
59_1823	19	0.0025380710659898475
598_1834	19	0.027131782945736434
599_1835	19	0.0048543689320388345
6_1819	19	0.019230769230769232
600_1835	19	0.22035139092240116
601_1829	19	0.006493506493506494
602_1829	19	0.018072289156626505
61_1822	19	0.03531598513011153
612_1827	19	0.02027027027027027
615_1827	19	0.03009259259259259
62_1822	19	0.03634361233480176
63_1823	19	0.010638297872340425
64_1823	19	0.0025906735751295338
65_1823	19	8.025682182985554e-4
66_1823	19	0.07413793103448275
67_1823	19	0.014657980456026058
69_1825	19	0.2301980198019802
7_1819	19	0.09656084656084656
70_1825	19	0.019230769230769232
71_1825	19	0.02586206896551724
75_1821	19	0.004807692307692308
77_1821	19	0.004672897196261682
8_1820	19	0.023961661341853034
80_1824	19	0.05614973262032086
82_1824	19	0.1323529411764706
83_1824	19	0.0390625
84_1824	19	0.3975409836065574
85_1824	19	0.0234375
86_1824	19	0.1717557251908397
87_1824	19	0.0022624434389140274
88_1824	19	0.07073170731707316
89_1824	19	0.007042253521126761
9_1820	19	0.075
90_1825	19	0.0029940119760479044
91_1825	19	0.02976190476190476
92_1826	19	0.06561085972850679
93_1826	19	0.0673076923076923
94_1826	19	0.10273972602739725
95_1826	19	0.008771929824561403
96_1826	19	0.08125
97_1824	19	0.0034965034965034965
98_1824	19	0.0069124423963133645
99_1824	19	0.01050420168067227
1_1818	20	0.008503401360544218
10_1820	20	0.05
100_1825	20	0.004166666666666667
101_1825	20	0.03409090909090909
102_1825	20	0.013888888888888888
103_1825	20	0.012195121951219513
104_1825	20	0.016129032258064516
105_1826	20	0.006756756756756757
11_1820	20	0.040625
112_1824	20	0.01
113_1824	20	0.010869565217391304
114_1824	20	0.0828125
115_1824	20	0.10805084745762712
116_1824	20	0.11855670103092783
117_1827	20	0.013235294117647059
119_1826	20	0.008064516129032258
12_1820	20	0.4121287128712871
120_1826	20	0.04112554112554113
121_1826	20	0.011904761904761904
122_1824	20	0.05421686746987952
123_1824	20	0.015463917525773196
124_1824	20	0.02586206896551724
127_1830	20	0.1865079365079365
128_1830	20	0.045454545454545456
129_1829	20	0.08823529411764706
13_1820	20	0.1918238993710692
130_1834	20	0.015625
131_1827	20	0.07668711656441718
132_1827	20	0.031818181818181815
133_1828	20	0.005434782608695652
134_1830	20	0.009615384615384616
135_1830	20	0.04838709677419355
136_1830	20	0.023076923076923078
137_1830	20	0.029411764705882353
138_1826	20	0.03125
139_1826	20	0.015789473684210527
14_1820	20	0.007042253521126761
142_1826	20	0.08295964125560538
143_1826	20	0.00847457627118644
146_1825	20	0.0021008403361344537
147_1825	20	0.006944444444444444
148_1825	20	0.11490683229813664
149_1825	20	0.11333333333333333
15_1820	20	0.06880733944954129
150_1825	20	0.006097560975609756
152_1815	20	0.030066815144766147
154_1815	20	0.06378600823045268
155_1816	20	0.09663120567375887
156_1826	20	0.00872093023255814
157_1826	20	0.008771929824561403
16_1820	20	0.021551724137931036
160_1826	20	0.1
161_1826	20	0.011904761904761904
162_1815	20	0.006382978723404255
17_1821	20	0.26132930513595165
18_1821	20	0.0625
19_1822	20	0.010638297872340425
2_1821	20	0.01020408163265306
20_1822	20	0.0023584905660377358
200_1816	20	0.16776315789473684
201_1816	20	0.08818493150684932
202_1816	20	0.162
205_1815	20	0.09210526315789473
206_1816	20	0.0030864197530864196
209_1818	20	0.0390625
21_1822	20	0.015
210_1818	20	0.03333333333333333
211_1818	20	0.0037220843672456576
212_1820	20	0.10208333333333333
214_1824	20	0.125
215_1824	20	0.005555555555555556
216_1815	20	0.17279411764705882
217_1829	20	0.0375
218_1829	20	0.03125
219_1829	20	0.11797752808988764
22_1823	20	0.0078125
220_1829	20	0.00980392156862745
221_1829	20	0.09198113207547169
222_1829	20	0.06589147286821706
224_1829	20	0.016129032258064516
226_1829	20	0.00684931506849315
227_1825	20	0.2139364303178484
228_1829	20	0.008620689655172414
229_1830	20	0.024271844660194174
23_1823	20	0.23011363636363635
230_1830	20	0.016129032258064516
232_1831	20	0.029017857142857144
236_1830	20	0.011904761904761904
239_1824	20	0.11283185840707964
24_1823	20	0.016891891891891893
240_1825	20	0.04744525547445255
242_1825	20	0.013157894736842105
243_1825	20	0.09898477157360407
245_1821	20	0.00663716814159292
248_1823	20	0.11722488038277512
249_1824	20	0.038461538461538464
25_1823	20	0.12416107382550336
250_1818	20	0.020634920634920634
251_1818	20	0.002512562814070352
252_1818	20	0.09375
253_1818	20	0.1501937984496124
254_1818	20	0.26339285714285715
255_1819	20	0.00980392156862745
256_1819	20	0.12264150943396226
257_1819	20	0.12318840579710146
258_1819	20	0.18284789644012944
259_1819	20	0.03823529411764706
26_1823	20	0.10833333333333334
260_1819	20	0.05693069306930693
261_1820	20	0.054376657824933686
262_1820	20	0.09405940594059406
263_1820	20	0.20945945945945946
264_1820	20	0.2864583333333333
265_1820	20	0.4090909090909091
266_1820	20	0.21282051282051281
267_1820	20	0.2654639175257732
268_1820	20	0.1125
269_1820	20	0.019337016574585635
27_1823	20	0.04518950437317784
270_1820	20	0.004
271_1820	20	0.25815217391304346
272_1820	20	0.06626506024096386
273_1820	20	0.13372093023255813
274_1820	20	0.1900369003690037
275_1820	20	0.03070175438596491
276_1821	20	0.006493506493506494
277_1821	20	0.050387596899224806
278_1821	20	0.03459119496855346
279_1821	20	0.0655940594059406
28_1823	20	0.031914893617021274
280_1821	20	0.23333333333333334
281_1821	20	0.2915309446254072
282_1821	20	0.06746031746031746
283_1821	20	0.14516129032258066
284_1821	20	0.4024390243902439
285_1821	20	0.020833333333333332
286_1821	20	0.13135593220338984
287_1821	20	0.13172043010752688
288_1821	20	0.044
289_1821	20	0.1455026455026455
29_1820	20	0.1118421052631579
290_1818	20	0.14568345323741008
291_1819	20	0.22470238095238096
292_1819	20	0.05311355311355311
293_1822	20	0.0020920502092050207
294_1822	20	0.09405940594059406
295_1822	20	0.007177033492822967
296_1822	20	0.0436241610738255
297_1822	20	0.007142857142857143
298_1822	20	0.005154639175257732
299_1822	20	0.05704697986577181
3_1819	20	0.10668380462724936
30_1820	20	0.33076923076923076
300_1822	20	0.2357142857142857
301_1822	20	0.13297872340425532
302_1822	20	0.007389162561576354
303_1822	20	0.1424581005586592
304_1822	20	0.14705882352941177
305_1822	20	0.2710843373493976
306_1822	20	0.026595744680851064
307_1823	20	0.2591973244147157
308_1823	20	0.06818181818181818
309_1823	20	0.07337883959044368
31_1820	20	0.03048780487804878
310_1823	20	0.005434782608695652
311_1823	20	0.09408602150537634
312_1823	20	0.030612244897959183
313_1824	20	0.059027777777777776
314_1824	20	0.2575187969924812
316_1831	20	0.04226267880364109
317_1831	20	0.008620689655172414
318_1831	20	0.013157894736842105
319_1831	20	0.005681818181818182
32_1820	20	0.008928571428571428
323_1831	20	0.008771929824561403
326_1827	20	0.09745762711864407
327_1835	20	0.25728155339805825
328_1832	20	0.01282051282051282
329_1832	20	0.031914893617021274
33_1820	20	0.010416666666666666
330_1832	20	0.045454545454545456
331_1830	20	0.007352941176470588
332_1828	20	0.003205128205128205
333_1820	20	0.028455284552845527
334_1820	20	0.0078125
335_1820	20	0.36885245901639346
336_1825	20	0.09223300970873786
337_1825	20	0.1228813559322034
338_1825	20	0.09848484848484848
339_1821	20	0.16071428571428573
34_1821	20	0.18396226415094338
341_1822	20	0.007211538461538462
343_1823	20	0.09006211180124224
344_1816	20	0.0048543689320388345
345_1816	20	0.005535055350553505
346_1817	20	0.2435064935064935
347_1817	20	0.27808988764044945
349_1817	20	0.09011627906976744
35_1821	20	0.07894736842105263
350_1817	20	0.013157894736842105
351_1817	20	0.06546134663341646
352_1818	20	0.005813953488372093
353_1818	20	0.0032679738562091504
354_1818	20	0.25
355_1821	20	0.07552083333333333
356_1825	20	0.10353535353535354
357_1826	20	0.0021008403361344537
358_1827	20	0.01282051282051282
359_1829	20	0.03676470588235294
36_1821	20	0.14903846153846154
360_1831	20	0.021739130434782608
362_1830	20	0.011627906976744186
363_1831	20	0.06028368794326241
364_1828	20	0.008333333333333333
365_1828	20	0.009202453987730062
366_1828	20	0.026785714285714284
367_1827	20	0.014285714285714285
368_1827	20	0.0234375
369_1828	20	0.1744186046511628
37_1821	20	0.028455284552845527
370_1829	20	0.0125
371_1829	20	0.07142857142857142
373_1830	20	0.04285714285714286
374_1830	20	0.005952380952380952
375_1829	20	0.006097560975609756
376_1829	20	0.27155172413793105
377_1830	20	0.07241379310344828
378_1830	20	0.00423728813559322
379_1830	20	0.02358490566037736
38_1821	20	0.007042253521126761
380_1830	20	0.005434782608695652
381_1830	20	0.2644444444444444
382_1830	20	0.0663265306122449
383_1825	20	0.29642857142857143
386_1825	20	0.021212121212121213
387_1826	20	0.08522727272727272
389_1826	20	0.08823529411764706
39_1821	20	0.009615384615384616
390_1826	20	0.03333333333333333
